query_id	country	action	comedy	drama
qid:5784	US	0.4	0.3	0.3
qid:9862	US	0.5	0.3	0.2
qid:385	US	0.2	0.3	0.5
qid:15353	US	0.4	0.3	0.3
qid:11534	US	0.7	0.1	0.2
qid:2590	US	0.6	0.2	0.2
qid:2959	CN	0.8	0.1	0.1
qid:14569	US	0.4	0.3	0.3
qid:4989	US	0.7	0.1	0.2
qid:892	US	0.6	0.2	0.2
qid:4175	IT	0.1	0.2	0.7
qid:13604	US	0.5	0.2	0.3
qid:4839	US	0.7	0.2	0.1
qid:476	US	0.7	0.1	0.2
qid:735	US	0.4	0.4	0.2
qid:7011	US	0.6	0.3	0.1
qid:8808	US	0.3	0.3	0.4
qid:9849	US	0.3	0.4	0.3
qid:2389	US	0.6	0.2	0.2
qid:14458	US	0.2	0.3	0.5
qid:10780	US	0.3	0.2	0.5
qid:8066	US	0.3	0.2	0.5
qid:8983	US	0.4	0.3	0.3
qid:7227	US	0.4	0.4	0.2
qid:12003	US	0.6	0.2	0.2
qid:15681	US	0.3	0.4	0.3
qid:175	US	0.2	0.3	0.5
qid:4202	US	0.4	0.2	0.4
qid:2737	US	0.3	0.4	0.3
qid:5047	US	0.1	0.6	0.3
qid:5511	US	0.2	0.3	0.5
qid:7374	IN	0.7	0.2	0.1
qid:9955	US	0.7	0.2	0.1
qid:5890	UK	0.2	0.4	0.4
qid:16097	US	0.4	0.4	0.2
qid:11530	US	0.2	0.1	0.7
qid:539	DE	0.9	0.05	0.05
qid:14582	US	0.6	0.3	0.1
qid:14192	ID	0.8	0.1	0.1
qid:15495	US	0.7	0.2	0.1
qid:3489	US	0.2	0.1	0.7
qid:878	US	0.8	0.1	0.1
qid:7876	DE	0.3	0.1	0.6
qid:744	ID	0.75	0.1	0.15
qid:7113	US	0.3	0.5	0.2
qid:10804	US	0.4	0.3	0.3
qid:2544	US	0.4	0.3	0.3
qid:12088	US	0.3	0.5	0.2
qid:4842	US	0.2	0.1	0.7
qid:246	US	0.1	0.1	0.8
qid:12271	US	0.2	0.2	0.6
qid:4136	US	0.6	0.2	0.2
qid:5707	US	0.9	0.05	0.05
qid:7013	US	0.4	0.3	0.3
qid:5210	US	0.5	0.3	0.2
qid:11542	US	0.6	0.3	0.1
qid:15324	US	0.6	0.2	0.2
qid:12042	US	0.3	0.2	0.5
qid:490	US	0.8	0.1	0.1
qid:5031	US	0.7	0.2	0.1
qid:16086	US	0.3	0.5	0.2
qid:3507	US	0.6	0.3	0.1
qid:8036	US	0.2	0.5	0.3
qid:741	US	0.1	0.2	0.7
qid:15705	KR	0.8	0.1	0.1
qid:4431	US	0.7	0.2	0.1
qid:10071	US	0.7	0.2	0.1
qid:8531	US	0.5	0.3	0.2
qid:2516	US	0.2	0.4	0.4
qid:4318	US	0.1	0.3	0.6
qid:14563	US	0.6	0.1	0.3
qid:8958	US	0.2	0.3	0.5
qid:15570	US	0.4	0.3	0.3
qid:5027	US	0.8	0.1	0.1
qid:14421	US	0.6	0.3	0.1
qid:876	US	0.1	0.7	0.2
qid:4196	US	0.7	0.2	0.1
qid:6449	US	0.2	0.5	0.3
qid:7188	US	0.1	0.3	0.6
qid:11549	US	0.2	0.7	0.1
qid:5225	US	0.4	0.4	0.2
qid:13659	US	0.2	0.6	0.2
qid:9950	US	0.1	0.6	0.3
qid:15237	US	0.9	0.05	0.05
qid:2466	US	0.4	0.4	0.2
qid:7913	US	0.3	0.4	0.3
qid:2873	KR	0.6	0.1	0.3
qid:750	US	0.7	0.2	0.1
qid:12329	US	0.2	0.5	0.3
qid:9639	US	0.6	0.2	0.2
qid:6075	US	0.5	0.3	0.2
qid:353	US	0.2	0.4	0.4
qid:7517	US	0.3	0.6	0.1
qid:11579	US	0.3	0.4	0.3
qid:5503	US	0.4	0.3	0.3
qid:15710	US	0.7	0.2	0.1
qid:2585	US	0.7	0.1	0.2
qid:1886	US	0.3	0.5	0.2
qid:12079	US	0.6	0.2	0.2
qid:15224	US	0.7	0.1	0.2
qid:6534	US	0.5	0.3	0.2
qid:14465	US	0.7	0.2	0.1
qid:500	US	0.3	0.6	0.1
qid:4216	US	0.6	0.1	0.3
qid:11877	US	0.2	0.4	0.4
qid:14581	US	0.6	0.2	0.2
qid:779	US	0.7	0.1	0.2
qid:4874	FR	0.4	0.3	0.3
qid:54	US	0.5	0.3	0.2
qid:10811	US	0.6	0.2	0.2
qid:9973	US	0.5	0.2	0.3
qid:14306	US	0.6	0.3	0.1
qid:2558	US	0.7	0.1	0.2
qid:5738	US	0.7	0.2	0.1
qid:886	US	0.6	0.2	0.2
qid:7861	US	0.7	0.1	0.2
qid:15443	US	0.5	0.3	0.2
qid:4952	EG	0.6	0.1	0.3
qid:15236	US	0.3	0.5	0.2
qid:4341	US	0.7	0.1	0.2
qid:265	US	0.4	0.5	0.1
qid:485	US	0.3	0.4	0.3
qid:12082	US	0.6	0.2	0.2
qid:7180	US	0.5	0.3	0.2
qid:12333	US	0.6	0.2	0.2
qid:12734	US	0.3	0.5	0.2
qid:10975	US	0.2	0.3	0.5
qid:14241	US	0.7	0.1	0.2
qid:5506	US	0.7	0.2	0.1
qid:6074	US	0.7	0.1	0.2
qid:4418	US	0.3	0.4	0.3
qid:9823	US	0.6	0.2	0.2
qid:11563	US	0.5	0.2	0.3
qid:8923	US	0.6	0.2	0.2
qid:5021	US	0.3	0.4	0.3
qid:7268	US	0.1	0.2	0.7
qid:6405	JP	0.6	0.1	0.3
qid:898	US	0.7	0.1	0.2
qid:697	US	0.8	0.1	0.1
qid:4094	US	0.1	0.6	0.3
qid:2003	US	0.5	0.2	0.3
qid:10420	US	0.2	0.3	0.5
qid:2568	US	0.1	0.7	0.2
qid:7814	US	0.4	0.4	0.2
qid:9971	US	0.3	0.5	0.2
qid:2695	IN	0.3	0.4	0.3
qid:6137	US	0.2	0.6	0.2
qid:73	US	0.6	0.2	0.2
qid:15541	UK	0.2	0.1	0.7
qid:8915	US	0.5	0.3	0.2
qid:10802	US	0.3	0.2	0.5
qid:9663	US	0.7	0.2	0.1
qid:4311	US	0.8	0.1	0.1
qid:15131	US	0.2	0.6	0.2
qid:16112	US	0.6	0.2	0.2
qid:12085	US	0.3	0.5	0.2
qid:9938	US	0.5	0.3	0.2
qid:12602	US	0.7	0.2	0.1
qid:13592	US	0.4	0.2	0.4
qid:7917	US	0.2	0.6	0.2
qid:4205	US	0.3	0.4	0.3
qid:11575	US	0.6	0.2	0.2
qid:1964	US	0.7	0.1	0.2
qid:12408	US	0.5	0.1	0.4
qid:4946	FR	0.3	0.5	0.2
qid:5864	US	0.2	0.6	0.2
qid:6959	US	0.3	0.5	0.2
qid:23	US	0.4	0.3	0.3
qid:2436	US	0.5	0.2	0.3
qid:737	US	0.2	0.6	0.2
qid:4297	IN	0.7	0.1	0.2
qid:15374	US	0.3	0.4	0.3
qid:6411	US	0.1	0.7	0.2
qid:8120	US	0.6	0.2	0.2
qid:10036	US	0.4	0.5	0.1
qid:888	US	0.3	0.5	0.2
qid:16134	US	0.6	0.2	0.2
qid:4466	US	0.3	0.5	0.2
qid:5029	US	0.6	0.2	0.2
qid:4218	US	0.2	0.7	0.1
qid:8911	JP	0.8	0.1	0.1
qid:11561	US	0.6	0.2	0.2
qid:5283	NZ	0.4	0.4	0.2
qid:15724	UK	0.6	0.2	0.2
qid:8770	US	0.8	0.1	0.1
qid:7242	GB	0.3	0.1	0.6
qid:15313	US	0.9	0.1	0.0
qid:14224	ES	0.7	0.2	0.1
qid:2819	UK	0.2	0.1	0.7
qid:2438	US	0.2	0.6	0.2
qid:3487	US	0.9	0.1	0.0
qid:10488	US	0.1	0.3	0.6
qid:10967	UK	0.3	0.4	0.3
qid:4241	US	0.3	0.4	0.3
qid:9882	ES	0.7	0.1	0.2
qid:7871	US	0.8	0.1	0.1
qid:4868	GR	0.8	0.1	0.1
qid:5230	UK	0.2	0.6	0.2
qid:13651	US	0.4	0.2	0.4
qid:6146	US	0.9	0.1	0.0
qid:10832	US	0.2	0.2	0.6
qid:7812	US	0.9	0.1	0.0
qid:5888	NL	0.6	0.2	0.2
qid:15155	US	0.1	0.2	0.7
qid:5018	US	0.8	0.1	0.1
qid:5508	US	0.7	0.2	0.1
qid:2667	ZA	0.5	0.3	0.2
qid:712	EG	0.1	0.2	0.7
qid:12331	US	0.3	0.4	0.3
qid:7453	US	0.6	0.2	0.2
qid:2538	US	0.2	0.1	0.7
qid:11554	US	0.3	0.4	0.3
qid:3525	US	0.1	0.2	0.7
qid:6077	US	0.2	0.1	0.7
qid:14566	US	0.4	0.1	0.5
qid:6373	US	0.8	0.1	0.1
qid:10447	US	0.9	0.1	0.0
qid:4147	US	0.2	0.1	0.7
qid:13613	US	0.1	0.3	0.6
qid:10799	US	0.9	0.1	0.0
qid:9713	US	0.5	0.3	0.2
qid:15434	US	0.9	0.1	0.0
qid:14423	US	0.7	0.2	0.1
qid:5820	US	0.6	0.3	0.1
qid:4915	US	0.2	0.4	0.4
qid:911	US	0.7	0.2	0.1
qid:2454	US	0.8	0.1	0.1
qid:4334	US	0.1	0.4	0.5
qid:16087	US	0.1	0.2	0.7
qid:7334	US	0.3	0.2	0.5
qid:7851	US	0.8	0.1	0.1
qid:9766	US	0.9	0.1	0.0
qid:11973	US	0.5	0.3	0.2
qid:12068	US	0.4	0.1	0.5
qid:4117	US	0.6	0.3	0.1
qid:3492	UK	0.2	0.1	0.7
qid:13593	US	0.1	0.5	0.4
qid:771	US	0.2	0.4	0.4
qid:8558	US	0.3	0.3	0.4
qid:4979	US	0.4	0.3	0.3
qid:4246	US	0.2	0.4	0.4
qid:291	US	0.6	0.2	0.2
qid:11543	US	0.7	0.2	0.1
qid:1876	US	0.5	0.3	0.2
qid:2480	US	0.6	0.3	0.1
qid:6138	US	0.1	0.6	0.3
qid:7847	US	0.3	0.4	0.3
qid:7225	US	0.5	0.2	0.3
qid:7141	US	0.4	0.2	0.4
qid:6425	IN	0.9	0.05	0.05
qid:14509	US	0.3	0.2	0.5
qid:9953	US	0.6	0.2	0.2
qid:6929	FR	0.1	0.3	0.6
qid:10525	US	0.6	0.3	0.1
qid:7486	US	0.4	0.4	0.2
qid:7827	US	0.7	0.1	0.2
qid:15735	US	0.2	0.6	0.2
qid:9548	US	0.8	0.1	0.1
qid:10690	US	0.3	0.2	0.5
qid:15520	US	0.5	0.2	0.3
qid:15216	US	0.8	0.1	0.1
qid:12251	US	0.1	0.6	0.3
qid:2956	US	0.1	0.2	0.7
qid:11558	US	0.6	0.3	0.1
qid:17	US	0.8	0.1	0.1
qid:4469	US	0.7	0.2	0.1
qid:9825	US	0.8	0.1	0.1
qid:894	US	0.2	0.6	0.2
qid:4185	FR	0.3	0.6	0.1
qid:1990	IN	0.9	0.05	0.05
qid:15181	US	0.1	0.4	0.5
qid:15427	IN	0.3	0.3	0.4
qid:6533	US	0.7	0.2	0.1
qid:7791	US	0.6	0.2	0.2
qid:702	US	0.8	0.1	0.1
qid:14556	US	0.1	0.5	0.4
qid:8799	US	0.5	0.3	0.2
qid:14445	US	0.4	0.2	0.4
qid:12011	US	0.3	0.3	0.4
qid:5038	US	0.2	0.5	0.3
qid:10740	US	0.7	0.2	0.1
qid:7316	IN	0.8	0.1	0.1
qid:9934	US	0.6	0.3	0.1
qid:8913	US	0.2	0.5	0.3
qid:15756	US	0.4	0.3	0.3
qid:5253	US	0.2	0.4	0.4
qid:10970	AU	0.7	0.1	0.2
qid:13647	GB	0.3	0.2	0.5
qid:10546	US	0.6	0.2	0.2
qid:7107	US	0.5	0.4	0.1
qid:3462	JP	0.8	0.1	0.1
qid:15284	US	0.6	0.3	0.1
qid:7494	US	0.3	0.5	0.2
qid:7866	CA	0.4	0.4	0.2
qid:9759	US	0.5	0.3	0.2
qid:6946	US	0.8	0.1	0.1
qid:11567	US	0.6	0.2	0.2
qid:12	FR	0.2	0.5	0.3
qid:7303	US	0.7	0.2	0.1
qid:8058	IN	0.9	0.05	0.05
qid:9580	US	0.3	0.6	0.1
qid:16149	US	0.4	0.3	0.3
qid:710	US	0.2	0.6	0.2
qid:6535	US	0.6	0.2	0.2
qid:9865	US	0.7	0.15	0.15
qid:5747	CN	0.9	0.05	0.05
qid:2845	US	0.6	0.2	0.2
qid:15498	US	0.6	0.2	0.2
qid:8469	US	0.4	0.4	0.2
qid:12074	US	0.3	0.5	0.2
qid:2927	US	0.3	0.4	0.3
qid:8789	AU	0.6	0.2	0.2
qid:15198	US	0.8	0.1	0.1
qid:172	US	0.4	0.4	0.2
qid:7462	US	0.5	0.35	0.15
qid:14337	US	0.7	0.15	0.15
qid:10795	GB	0.3	0.3	0.4
qid:5383	US	0.7	0.2	0.1
qid:16144	US	0.4	0.3	0.3
qid:14515	US	0.2	0.4	0.4
qid:3483	US	0.7	0.2	0.1
qid:15777	US	0.5	0.4	0.1
qid:6195	US	0.6	0.3	0.1
qid:6472	US	0.7	0.2	0.1
qid:9742	US	0.4	0.3	0.3
qid:1973	US	0.3	0.3	0.4
qid:10438	US	0.8	0.1	0.1
qid:882	US	0.2	0.6	0.2
qid:15414	US	0.9	0.05	0.05
qid:11971	US	0.3	0.6	0.1
qid:8806	US	0.7	0.2	0.1
qid:12326	US	0.1	0.3	0.6
qid:14580	US	0.5	0.4	0.1
qid:2555	US	0.5	0.3	0.2
qid:14185	US	0.6	0.3	0.1
qid:337	BR	0.2	0.4	0.4
qid:10061	US	0.1	0.2	0.7
qid:10607	AU	0.8	0.1	0.1
qid:11559	US	0.3	0.2	0.5
qid:5286	UK	0.2	0.6	0.2
qid:9545	US	0.3	0.2	0.5
qid:7393	US	0.8	0.1	0.1
qid:15417	JP	0.9	0.1	0.0
qid:15272	US	0.7	0.2	0.1
qid:6322	UK	0.2	0.4	0.4
qid:14494	US	0.5	0.3	0.2
qid:71	US	0.6	0.2	0.2
qid:7841	CN	0.9	0.1	0.0
qid:4426	US	0.2	0.4	0.4
qid:11955	US	0.4	0.3	0.3
qid:2931	US	0.5	0.1	0.4
qid:4122	US	0.1	0.2	0.7
qid:4292	US	0.7	0.2	0.1
qid:10723	US	0.6	0.3	0.1
qid:9785	US	0.2	0.4	0.4
qid:12639	US	0.4	0.3	0.3
qid:15759	US	0.7	0.2	0.1
qid:267	US	0.8	0.1	0.1
qid:7032	US	0.9	0.1	0.0
qid:1928	US	0.3	0.4	0.3
qid:8106	US	0.6	0.3	0.1
qid:14327	US	0.2	0.6	0.2
qid:8516	US	0.8	0.1	0.1
qid:16146	US	0.3	0.2	0.5
qid:7801	US	0.7	0.2	0.1
qid:10455	US	0.4	0.3	0.3
qid:5277	US	0.6	0.3	0.1
qid:5712	JP	0.3	0.4	0.3
qid:15512	US	0.5	0.2	0.3
qid:4296	UK	0.2	0.6	0.2
qid:6433	US	0.2	0.4	0.4
qid:12386	US	0.1	0.3	0.6
qid:14513	US	0.2	0.2	0.6
qid:5377	US	0.5	0.3	0.2
qid:7573	US	0.7	0.2	0.1
qid:8974	US	0.4	0.2	0.4
qid:11532	US	0.3	0.1	0.6
qid:15244	US	0.1	0.3	0.6
qid:6165	US	0.8	0.1	0.1
qid:8522	US	0.4	0.3	0.3
qid:9870	US	0.6	0.2	0.2
qid:5139	US	0.1	0.4	0.5
qid:895	US	0.2	0.3	0.5
qid:3465	US	0.3	0.1	0.6
qid:13630	US	0.6	0.3	0.1
qid:36	UK	0.2	0.7	0.1
qid:7881	DE	0.3	0.1	0.6
qid:4156	AU	0.7	0.2	0.1
qid:15698	FR	0.4	0.4	0.2
qid:4279	CA	0.6	0.2	0.2
qid:3496	US	0.3	0.6	0.1
qid:2002	RU	0.8	0.1	0.1
qid:2508	US	0.5	0.3	0.2
qid:9816	MX	0.7	0.2	0.1
qid:6325	ES	0.4	0.5	0.1
qid:8779	CA	0.7	0.2	0.1
qid:8038	US	0.6	0.2	0.2
qid:7298	US	0.3	0.4	0.3
qid:5783	UK	0.5	0.3	0.2
qid:11853	IT	0.7	0.1	0.2
qid:6965	CA	0.4	0.3	0.3
qid:706	US	0.6	0.2	0.2
qid:14431	CN	0.2	0.1	0.7
qid:5235	US	0.8	0.1	0.1
qid:5922	FR	0.6	0.2	0.2
qid:6145	UK	0.4	0.3	0.3
qid:8514	US	0.3	0.4	0.3
qid:15231	AU	0.5	0.3	0.2
qid:11537	CA	0.7	0.2	0.1
qid:263	US	0.5	0.3	0.2
qid:8551	US	0.2	0.7	0.1
qid:907	US	0.7	0.2	0.1
qid:2617	US	0.8	0.1	0.1
qid:16138	US	0.4	0.3	0.3
qid:9964	DE	0.6	0.3	0.1
qid:4308	US	0.3	0.4	0.3
qid:6923	US	0.5	0.4	0.1
qid:15530	US	0.8	0.1	0.1
qid:14491	UK	0.3	0.2	0.5
qid:15723	US	0.9	0.05	0.05
qid:7179	CA	0.4	0.3	0.3
qid:11557	FR	0.2	0.2	0.6
qid:12276	US	0.9	0.05	0.05
qid:910	UK	0.3	0.4	0.3
qid:7476	AU	0.4	0.5	0.1
qid:5778	US	0.2	0.7	0.1
qid:7895	CA	0.8	0.1	0.1
qid:1913	US	0.5	0.3	0.2
qid:5156	US	0.7	0.2	0.1
qid:3458	JP	0.6	0.1	0.3
qid:14184	US	0.8	0.1	0.1
qid:5924	US	0.3	0.3	0.4
qid:12046	US	0.8	0.1	0.1
qid:14561	UK	0.4	0.4	0.2
qid:9985	US	0.4	0.3	0.3
qid:9712	US	0.5	0.3	0.2
qid:15380	US	0.3	0.2	0.5
qid:427	US	0.7	0.2	0.1
qid:14477	US	0.2	0.3	0.5
qid:15343	US	0.6	0.1	0.3
qid:4401	US	0.8	0.1	0.1
qid:2381	US	0.3	0.4	0.3
qid:13677	US	0.6	0.2	0.2
qid:6937	US	0.4	0.3	0.3
qid:6537	US	0.2	0.6	0.2
qid:9783	US	0.1	0.6	0.3
qid:10456	US	0.7	0.1	0.2
qid:7143	US	0.3	0.5	0.2
qid:10847	US	0.6	0.2	0.2
qid:7889	US	0.5	0.3	0.2
qid:7390	US	0.6	0.2	0.2
qid:8055	US	0.8	0.1	0.1
qid:4225	US	0.7	0.1	0.2
qid:889	US	0.2	0.5	0.3
qid:6237	US	0.4	0.3	0.3
qid:15460	US	0.4	0.3	0.3
qid:2933	US	0.5	0.2	0.3
qid:10051	US	0.2	0.3	0.5
qid:11580	US	0.3	0.4	0.3
qid:2507	US	0.2	0.2	0.6
qid:770	US	0.7	0.2	0.1
qid:10701	US	0.6	0.2	0.2
qid:7216	US	0.1	0.3	0.6
qid:5017	US	0.2	0.5	0.3
qid:7018	US	0.5	0.2	0.3
qid:16132	US	0.4	0.2	0.4
qid:15765	US	0.1	0.6	0.3
qid:15352	US	0.2	0.4	0.4
qid:7908	US	0.3	0.5	0.2
qid:6388	US	0.4	0.4	0.2
qid:10151	US	0.1	0.2	0.7
qid:4973	US	0.1	0.7	0.2
qid:5858	US	0.6	0.2	0.2
qid:908	US	0.7	0.3	0.0
qid:8532	US	0.8	0.1	0.1
qid:14583	US	0.7	0.2	0.1
qid:2426	US	0.2	0.3	0.5
qid:8829	US	0.3	0.6	0.1
qid:10461	US	0.8	0.1	0.1
qid:362	US	0.7	0.1	0.2
qid:38	US	0.1	0.4	0.5
qid:8048	US	0.8	0.1	0.1
qid:9750	US	0.4	0.3	0.3
qid:448	US	0.8	0.1	0.1
qid:14415	US	0.7	0.2	0.1
qid:15304	US	0.9	0.1	0
qid:749	US	0.6	0.3	0.1
qid:8479	US	0.4	0.2	0.4
qid:6457	US	0.2	0.3	0.5
qid:7594	US	0.1	0.6	0.3
qid:1855	US	0.8	0.1	0.1
qid:5221	US	0.7	0.2	0.1
qid:8523	US	0.4	0.3	0.3
qid:4398	US	0.9	0.1	0
qid:12382	US	0.1	0.1	0.8
qid:5921	US	0.2	0.3	0.5
qid:11897	US	0.2	0.3	0.5
qid:10810	US	0.6	0.1	0.3
qid:9827	US	0.3	0.5	0.2
qid:7410	US	0.7	0.2	0.1
qid:4215	US	0.3	0.4	0.3
qid:7909	US	0.8	0.1	0.1
qid:15514	US	0.2	0.4	0.4
qid:520	GB	0.3	0.6	0.1
qid:5009	US	0.1	0.2	0.7
qid:13685	US	0.6	0.2	0.2
qid:8966	US	0.2	0.6	0.2
qid:11564	US	0.7	0.2	0.1
qid:10972	US	0.8	0.1	0.1
qid:754	US	0.3	0.5	0.2
qid:10160	US	0.8	0.1	0.1
qid:15781	US	0.7	0.2	0.1
qid:4894	US	0.5	0.2	0.3
qid:10068	US	0.1	0.7	0.2
qid:4456	US	0.2	0.6	0.2
qid:15448	US	0.4	0.4	0.2
qid:880	GB	0.1	0.7	0.2
qid:6372	US	0.3	0.5	0.2
qid:8083	US	0.2	0.6	0.2
qid:2787	US	0.1	0.3	0.6
qid:4087	US	0.1	0.5	0.4
qid:7109	US	0.4	0.4	0.2
qid:9723	US	0.3	0.4	0.3
qid:221	US	0.1	0.2	0.7
qid:7273	US	0.7	0.3	0
qid:15138	US	0.5	0.3	0.2
qid:6928	US	0.9	0.1	0
qid:7588	US	0.8	0.1	0.1
qid:1949	US	0.9	0.1	0
qid:8924	US	0.9	0.1	0
qid:7786	US	0.8	0.2	0
qid:14405	US	0.4	0.5	0.1
qid:5028	US	0.1	0.3	0.6
qid:8538	US	0.7	0.2	0.1
qid:6217	US	0.8	0.1	0.1
qid:12062	NZ	0.2	0.6	0.2
qid:10717	GB	0.7	0.1	0.2
qid:3511	AU	0.9	0.05	0.05
qid:89	IN	0.4	0.2	0.4
qid:7435	US	0.1	0.8	0.1
qid:5044	CA	0.85	0.05	0.1
qid:11544	UK	0.2	0.1	0.7
qid:10550	US	0.4	0.3	0.3
qid:7821	CA	0.6	0.2	0.2
qid:6506	US	0.6	0.2	0.2
qid:4365	US	0.7	0.1	0.2
qid:12848	CA	0.9	0.05	0.05
qid:4160	US	0.4	0.4	0.2
qid:13663	UK	0.3	0.2	0.5
qid:14448	US	0.7	0.1	0.2
qid:5089	UK	0.3	0.2	0.5
qid:12311	IN	0.4	0.3	0.3
qid:2943	IN	0.8	0.1	0.1
qid:12653	IN	0.9	0.05	0.05
qid:1952	US	0.6	0.2	0.2
qid:5015	US	0.8	0.1	0.1
qid:11546	US	0.7	0.1	0.2
qid:10147	US	0.4	0.3	0.3
qid:8050	US	0.9	0.05	0.05
qid:2487	US	0.7	0.1	0.2
qid:5238	US	0.8	0.1	0.1
qid:9698	US	0.3	0.4	0.3
qid:10745	US	0.3	0.5	0.2
qid:7888	US	0.6	0.2	0.2
qid:14232	JP	0.7	0.1	0.2
qid:13600	US	0.6	0.2	0.2
qid:4934	US	0.5	0.3	0.2
qid:10634	US	0.2	0.6	0.2
qid:12390	IN	0.7	0.1	0.2
qid:4102	US	0.4	0.4	0.2
qid:3523	US	0.8	0.1	0.1
qid:10018	US	0.3	0.5	0.2
qid:25	US	0.8	0.1	0.1
qid:7596	US	0.7	0.2	0.1
qid:7002	UK	0.4	0.4	0.2
qid:14570	US	0.4	0.3	0.3
qid:7112	US	0.3	0.5	0.2
qid:7251	US	0.1	0.8	0.1
qid:7804	US	0.1	0.8	0.1
qid:15355	US	0.4	0.4	0.2
qid:8831	US	0.3	0.4	0.3
qid:6413	US	0.5	0.3	0.2
qid:11553	US	0.2	0.6	0.2
qid:5923	US	0.7	0.2	0.1
qid:2414	GB	0.2	0.7	0.1
qid:12834	US	0.4	0.3	0.3
qid:10126	US	0.8	0.1	0.1
qid:4992	US	0.6	0.2	0.2
qid:5844	PT	0.3	0.2	0.5
qid:171	NL	0.2	0.1	0.7
qid:10567	US	0.5	0.2	0.3
qid:9951	US	0.1	0.6	0.3
qid:762	US	0.7	0.1	0.2
qid:11924	US	0.3	0.5	0.2
qid:8549	US	0.6	0.2	0.2
qid:15445	US	0.4	0.4	0.2
qid:7840	US	0.5	0.1	0.4
qid:15143	US	0.3	0.5	0.2
qid:7498	US	0.2	0.3	0.5
qid:875	US	0.3	0.4	0.3
qid:5920	US	0.3	0.3	0.4
qid:10711	US	0.5	0.3	0.2
qid:13665	US	0.6	0.2	0.2
qid:16079	US	0.4	0.3	0.3
qid:14399	US	0.4	0.3	0.3
qid:5033	US	0.2	0.5	0.3
qid:5203	US	0.3	0.3	0.4
qid:7228	US	0.1	0.6	0.3
qid:56	US	0.3	0.5	0.2
qid:6371	US	0.2	0.5	0.3
qid:7823	US	0.6	0.3	0.1
qid:12358	US	0.3	0.4	0.3
qid:10722	US	0.4	0.3	0.3
qid:10146	US	0.1	0.2	0.7
qid:2756	US	0.4	0.2	0.4
qid:10053	US	0.5	0.2	0.3
qid:8045	US	0.6	0.2	0.2
qid:15771	US	0.5	0.4	0.1
qid:3474	US	0.3	0.4	0.3
qid:8787	US	0.3	0.2	0.5
qid:14568	US	0.4	0.4	0.2
qid:8931	US	0.2	0.4	0.4
qid:5510	US	0.3	0.3	0.4
qid:9744	US	0.3	0.4	0.3
qid:10771	US	0.1	0.8	0.1
qid:12039	US	0.3	0.4	0.3
qid:4925	US	0.2	0.3	0.5
qid:15188	US	0.2	0.1	0.7
qid:2702	US	0.4	0.2	0.4
qid:7794	US	0.7	0.1	0.2
qid:4067	US	0.2	0.2	0.6
qid:10963	US	0.2	0.6	0.2
qid:8793	US	0.4	0.1	0.5
qid:904	US	0.2	0.5	0.3
qid:16084	US	0.4	0.3	0.3
qid:4895	IN	0.7	0.2	0.1
qid:2520	US	0.3	0.4	0.3
qid:5163	US	0.1	0.2	0.7
qid:7023	US	0.4	0.2	0.4
qid:781	US	0.7	0.1	0.2
qid:15678	US	0.8	0.1	0.1
qid:7245	US	0.6	0.2	0.2
qid:7505	US	0.3	0.5	0.2
qid:3486	US	0.4	0.3	0.3
qid:10718	US	0.2	0.3	0.5
qid:9648	US	0.3	0.2	0.5
qid:12269	US	0.1	0.4	0.5
qid:10172	US	0.7	0.2	0.1
qid:4996	US	0.1	0.4	0.5
qid:5054	US	0.6	0.2	0.2
qid:12854	BR	0.4	0.3	0.3
qid:4209	US	0.6	0.2	0.2
qid:14206	US	0.5	0.3	0.2
qid:8837	US	0.3	0.4	0.3
qid:8542	IN	0.5	0.3	0.2
qid:12016	US	0.2	0.3	0.5
qid:4931	US	0.4	0.3	0.3
qid:9922	US	0.4	0.2	0.4
qid:14567	US	0.6	0.2	0.2
qid:10973	US	0.7	0.1	0.2
qid:4442	US	0.2	0.5	0.3
qid:890	US	0.3	0.3	0.4
qid:2533	US	0.2	0.4	0.4
qid:1985	US	0.4	0.2	0.4
qid:15400	US	0.8	0.1	0.1
qid:5869	JP	0.3	0.2	0.5
qid:14560	US	0.5	0.3	0.2
qid:752	US	0.1	0.3	0.6
qid:3502	US	0.7	0.2	0.1
qid:7222	US	0.2	0.7	0.1
qid:15742	IN	0.8	0.1	0.1
qid:6981	US	0.1	0.4	0.5
qid:5188	US	0.3	0.3	0.4
qid:6159	US	0.2	0.1	0.7
qid:16092	US	0.2	0.3	0.5
qid:8768	US	0.1	0.2	0.7
qid:9633	US	0.8	0.1	0.1
qid:12277	US	0.5	0.3	0.2
qid:7607	US	0.6	0.3	0.1
qid:11894	KR	0.3	0.2	0.5
qid:9981	US	0.4	0.4	0.2
qid:2506	US	0.3	0.3	0.4
qid:912	US	0.2	0.5	0.3
qid:10735	US	0.7	0.2	0.1
qid:12728	US	0.3	0.1	0.6
qid:4286	US	0.2	0.1	0.7
qid:8039	US	0.7	0.2	0.1
qid:8947	US	0.1	0.4	0.5
qid:745	IN	0.4	0.1	0.5
qid:7405	US	0.6	0.2	0.2
qid:5722	FR	0.2	0.2	0.6
qid:4963	IN	0.2	0.1	0.7
qid:3460	US	0.8	0.1	0.1
qid:2546	JP	0.1	0.4	0.5
qid:13697	UK	0.1	0.6	0.3
qid:10966	CA	0.2	0.6	0.2
qid:7592	US	0.3	0.3	0.4
